Timestamp,Open,High,Low,Close,Volume
1704208860.0,45694.0,45694.0,45657.0,45677.0,0.14930094
1488181260.0,1181.8,1183.27,1181.8,1183.27,3.95247453
1721336700.0,63871.0,63871.0,63825.0,63825.0,0.14233086
1429031940.0,220.97,220.99,220.0,220.0,29.05687421
1512820680.0,15195.28,15195.72,15165.4,15195.72,0.79561354
1432900020.0,234.02,234.03,234.02,234.03,2.0
1381480680.0,126.02,126.02,126.02,126.02,0.0
1590528360.0,8813.72,8818.67,8811.31,8813.17,3.46038586
1399589700.0,442.69,442.69,442.69,442.69,0.0
1454790600.0,376.63,376.63,376.63,376.63,0.05141545
1614844020.0,51385.44,51385.44,51344.69,51364.01,0.16275153
1574939580.0,7439.25,7440.52,7437.97,7437.97,5.64295725
1654249740.0,30528.17,30531.45,30528.17,30531.45,0.20367
1633168560.0,47777.0,47796.52,47767.44,47776.73,29.50311263
1583558100.0,9127.24,9127.25,9121.0,9121.0,0.34375994
1523318280.0,6683.0,6683.0,6670.0,6670.0,1.67654207
1435556040.0,249.05,249.05,249.05,249.05,0.0
1434683340.0,247.51,247.51,247.51,247.51,7.23553841
1541635380.0,6512.87,6512.87,6512.87,6512.87,0.04
1687939680.0,30430.0,30430.0,30427.0,30427.0,0.53405636
1431042180.0,236.49,236.87,236.49,236.61,2.63272605
1534289100.0,6094.38,6096.72,6087.75,6089.2,24.79039164
1489621740.0,1249.8,1250.05,1248.81,1248.81,1.15242284
1675909740.0,22917.0,22922.0,22917.0,22921.0,0.26723
1617282300.0,58908.9,58938.55,58837.71,58849.64,1.6855129
1390693080.0,806.5,808.2,805.5,808.2,5.18749
1640099160.0,48626.73,48628.21,48626.73,48628.21,0.00665945
1462663800.0,459.04,459.04,459.04,459.04,1.00169839
1604348220.0,13502.7,13510.0,13496.59,13510.0,2.80670206
1477219500.0,654.19,654.19,654.19,654.19,0.0
1607267820.0,19016.17,19016.17,18995.51,18995.95,0.27580944
1392220140.0,652.0,652.0,652.0,652.0,1.13197846
1426336320.0,284.2,284.2,284.2,284.2,0.251
1386287400.0,1029.99,1029.99,1029.99,1029.99,0.0
1518868320.0,10695.12,10695.13,10680.33,10694.17,39.03565963
1460116320.0,422.2,422.2,422.2,422.2,0.0
1424093880.0,232.13,232.13,232.13,232.13,0.0
1673137500.0,16938.0,16938.0,16938.0,16938.0,0.00492
1425433440.0,281.7,281.7,281.05,281.05,3.2
1342240320.0,7.59,7.59,7.59,7.59,0.0
1464985680.0,572.37,572.37,572.37,572.37,0.073
1447932840.0,333.64,333.64,333.64,333.64,2.7
1693074960.0,26030.0,26036.0,26030.0,26036.0,1.5926832
1508560500.0,5948.47,5960.0,5948.23,5959.97,28.39284104
1542278220.0,5527.9,5527.9,5527.9,5527.9,0.04518888
1527939240.0,7667.99,7680.0,7657.33,7662.98,9.68424199
1581077640.0,9740.67,9751.09,9738.81,9750.65,4.27214433
1579469340.0,8643.45,8647.93,8643.45,8647.93,0.91735037
1356553680.0,13.19,13.19,13.19,13.19,0.0
1372820040.0,87.41,87.95,87.41,87.95,1.02962
1631586540.0,45089.64,45116.48,45081.81,45081.81,0.09255
1643459640.0,37858.35,37863.43,37853.89,37863.43,0.54092999
1335543060.0,5.08,5.08,5.08,5.08,0.0
1634317620.0,59321.07,59326.42,59321.07,59326.42,0.01266707
1546068780.0,3874.46,3875.92,3868.23,3870.0,12.72344146
1571023860.0,8284.99,8286.53,8284.99,8285.99,0.17034711
1383690420.0,243.3,243.56,243.3,243.3,78.4375
1661738100.0,19990.0,19990.0,19988.0,19988.0,0.01307
1618221540.0,60165.4,60175.2,60165.4,60175.2,0.70159024
1536083280.0,7365.49,7365.49,7365.49,7365.49,0.19279
1727348340.0,64335.0,64357.0,64335.0,64357.0,0.127491
1370345460.0,122.8,122.8,122.8,122.8,2.91
1417869840.0,373.16,373.16,373.16,373.16,0.0
1718191440.0,67384.0,67384.0,67360.0,67360.0,0.00305444
1560874440.0,9135.0,9140.56,9127.47,9138.01,1.89341543
1454481000.0,373.09,373.09,373.09,373.09,0.0
1499135580.0,2574.99,2574.99,2574.98,2574.98,4.68289437
1630789320.0,49855.06,49870.45,49831.77,49870.45,0.08439586
1689787680.0,29941.0,29943.0,29941.0,29943.0,0.01301212
1538479620.0,6546.51,6546.51,6546.51,6546.51,0.00297306
1497359880.0,2761.62,2762.03,2761.62,2762.03,16.56634553
1578575340.0,7947.81,7952.56,7947.81,7949.68,0.2681896
1540351680.0,6396.19,6396.19,6396.19,6396.19,0.01425045
1407349560.0,580.98,580.98,580.98,580.98,0.0
1726033800.0,56892.0,56951.0,56882.0,56951.0,2.38262969
